date,spx_adj_close,vix_close,log_return,sq_return,cond_vol,realized_vol,regime,realized_window,hedge_gap,hedge_ratio,hedge_signal
2010-03-17,1166.2099609375,16.90999984741211,0.0058047953325636,3.36956488529526e-05,0.0072158759675101,6.872530879308567,low,10,10.037468968103543,2.460520024482363,expensive
2010-03-18,1165.8299560546875,16.6200008392334,-0.000325899126689,1.0621024077671425e-07,0.0072069469016326,7.234202190340279,low,10,9.385798648893118,2.297420005958063,expensive
2010-03-19,1159.9000244140625,16.969999313354492,-0.0050994264516127,2.6004150135407355e-05,0.006935760767302,5.932243700069665,low,10,11.037755613284826,2.8606375886336575,expensive
2010-03-22,1165.81005859375,16.8700008392334,0.00508235909918,2.5830374013018403e-05,0.0069458547592459,6.017454326521267,low,10,10.85254651271213,2.8035112397747217,expensive
2010-03-23,1174.1700439453125,16.350000381469727,0.0071453777848001,5.105642368751581e-05,0.006818024997186,6.453311337271253,low,10,9.896689044198475,2.533583074946332,expensive
2010-03-24,1167.719970703125,17.549999237060547,-0.0055084478872883,3.034299812697103e-05,0.0069964928818862,7.614270595817349,low,10,9.935728641243198,2.3048825250183604,expensive
2010-03-25,1165.72998046875,18.399999618530273,-0.0017056210833286,2.909143279895296e-06,0.0069636211597205,7.710896625397039,low,10,10.689102993133234,2.386233470946428,expensive
2010-03-26,1166.5899658203125,17.770000457763672,0.0007374506159884,5.438334110216901e-07,0.0067864771266162,7.671778317746418,low,10,10.098222140017253,2.3162817956637207,expensive
2010-03-29,1173.219970703125,17.59000015258789,0.005667146312798,3.21165473306606e-05,0.0065499939861153,7.927458968985309,low,10,9.662541183602581,2.218869907924526,expensive
2010-03-30,1173.27001953125,17.1299991607666,4.26584629303888e-05,1.8197444595833555e-09,0.0065582645096409,7.266673534152847,low,10,9.863325626613754,2.3573371062091653,expensive
2010-03-31,1169.4300537109375,17.59000015258789,-0.0032782423180327,1.074687269574074e-05,0.0063407477500545,7.077532062698564,low,10,10.512468089889326,2.4853296313971156,expensive
2010-04-01,1178.0999755859375,17.469999313354492,0.0073864540055243,5.455970277572599e-05,0.0062779288892374,7.904562476317226,low,10,9.565436837037266,2.210115912891595,expensive
2010-04-05,1187.43994140625,17.020000457763672,0.0078967294430878,6.235833589733108e-05,0.0064305443219095,7.7661048180859185,low,10,9.253895639677754,2.1915749087144727,expensive
2010-04-06,1189.43994140625,16.229999542236328,0.001682878875349,2.8320813090960063e-06,0.006770654220495,7.616856215193249,low,10,8.61314332704308,2.1308003044435244,expensive
2010-04-07,1182.449951171875,16.6200008392334,-0.005894042967262,3.473974249993087e-05,0.0065534910038936,7.958624978400199,low,10,8.6613758608332,2.088300539897316,expensive
2010-04-08,1186.43994140625,16.479999542236328,0.0033686614308549,1.1347879835729568e-05,0.0066789270865027,7.233350647686292,low,10,9.246648894550036,2.278335496912172,expensive
2010-04-09,1194.3699951171875,16.139999389648438,0.0066616682968316,4.437782449701217e-05,0.0064868582466588,7.383774550380613,low,10,8.756224839267825,2.1858738074304376,expensive
2010-04-12,1196.47998046875,15.579999923706056,0.0017650508571401,3.115404528291035e-06,0.0066469452044099,7.335795059470426,low,10,8.24420486423563,2.123832494964872,expensive
2010-04-13,1197.300048828125,16.200000762939453,0.0006851660398368,4.694525021457003e-07,0.0064464493601096,7.163513049042562,low,10,9.036487713896891,2.261460355000632,expensive
2010-04-14,1210.6500244140625,15.59000015258789,0.0110883630999086,0.0001229517962354,0.006238882627709,8.352151734082897,low,10,7.237848418504994,1.8665848812311767,neutral
2010-04-15,1211.6700439453125,15.890000343322754,0.0008421839911768,7.092738749945186e-07,0.0069144787519426,7.696478515194327,low,10,8.193521828128427,2.0645806146217183,expensive
2010-04-16,1192.1300048828125,18.36000061035156,-0.016257982418547,0.0002643219923217,0.0066825216339269,12.218769985825435,low,10,6.1412306245261234,1.5026062878383297,neutral
2010-04-19,1197.52001953125,17.34000015258789,0.0045111407395297,2.035039077184545e-05,0.0084672681578998,11.80930579089508,mid,10,5.530694361692811,1.4683335718139292,neutral
2010-04-20,1207.1700439453125,15.729999542236328,0.0080260457370713,6.441741017356165e-05,0.0081213238367601,12.352097411006572,mid,10,3.3779021312297566,1.273467899323706,neutral
2010-04-21,1205.93994140625,16.31999969482422,-0.0010195164357019,1.0394137626664505e-06,0.0082834596236961,11.765794699225587,mid,10,4.5542049955986315,1.3870716013681919,neutral
2010-04-22,1208.6700439453125,16.469999313354492,0.0022613206430901,5.113571050865859e-06,0.0079258528631903,11.741967093266677,mid,10,4.728032220087815,1.4026610007107805,neutral
2010-04-23,1217.280029296875,16.6200008392334,0.0070982676832182,5.0385404102620574e-05,0.0076009253476982,11.79392674718876,mid,10,4.826074092044639,1.409199937857423,neutral
2010-04-26,1212.050048828125,17.469999313354492,-0.0043057043550931,1.853908999346776e-05,0.0076163433221384,12.200111607825065,mid,10,5.2698877055294275,1.4319540570554583,neutral
2010-04-27,1183.7099609375,22.809999465942383,-0.0236596401787016,0.0005597785733856,0.0074249426551091,17.5066027749797,mid,10,5.303396690962682,1.3029369409433482,neutral
2010-04-28,1191.3599853515625,21.079999923706055,0.0064419583781808,4.149882774621507e-05,0.0106548512064501,16.736173754658257,high,10,4.343826169047798,1.2595471481549814,neutral
2010-04-29,1206.780029296875,18.440000534057617,0.0128601802812895,0.0001653842368672,0.0101806510357372,18.24758067554257,high,10,0.1924198585150485,1.010544951790401,cheap
2010-04-30,1186.68994140625,22.049999237060547,-0.0167878101398662,0.0002818305692921,0.0107145177752947,18.3779421358486,high,10,3.672057101211948,1.1998078497618685,neutral
2010-05-03,1202.260009765625,20.190000534057617,0.0130352574532621,0.0001699179368728,0.0113979169538353,19.487854163044023,high,10,0.702146371013594,1.036029947942915,cheap
2010-05-04,1173.5999755859375,23.84000015258789,-0.0241271999574182,0.0005821217777852,0.0112524038953873,22.425417575703623,high,10,1.4145825768842677,1.063079430833737,neutral
2010-05-05,1165.8699951171875,24.90999984741211,-0.00660834180078,4.3670181355937544e-05,0.0127599036360772,22.475199949795265,high,10,2.434799897616845,1.1083327357734596,neutral
2010-05-06,1128.1500244140625,32.79999923706055,-0.0328884406439636,0.0010816495279915,0.0125134507348592,26.560409756741983,high,10,6.239589480318564,1.234920678463356,neutral
2010-05-07,1110.8800048828125,40.95000076293945,-0.0154266461809074,0.0002379814123909,0.0156846886246801,25.628370960125757,high,10,15.321629802813696,1.5978386151289936,neutral
2010-05-10,1159.72998046875,28.84000015258789,0.0430347041456154,0.0018519857609006,0.0159644743338734,36.74112694965088,high,10,-7.901126797062986,0.7849514303714611,cheap
2010-05-11,1155.7900390625,28.31999969482422,-0.0034030759184662,1.1580925706844762e-05,0.0202863306518355,35.14229579197932,high,10,-6.822296097155103,0.8058665222801925,cheap
2010-05-12,1171.6700439453125,25.520000457763672,0.0136459924018244,0.0001862131086306,0.0190994859557071,35.82844324432281,high,10,-10.30844278655914,0.7122832628740418,cheap
2010-05-13,1157.43994140625,26.68000030517578,-0.0122194998892251,0.0001493161775427,0.0182640967324719,35.18750721164191,high,10,-8.507506906466126,0.7582236543414081,cheap
2010-05-14,1135.6800537109375,31.239999771118164,-0.0189789813879498,0.0003602017345241,0.0175509940215392,35.4238310079047,high,10,-4.1838312367865385,0.8818921861993715,cheap
2010-05-17,1136.93994140625,30.84000015258789,0.0011087536210084,1.2293345920993205e-06,0.0178917182086778,34.267884632140266,high,10,-3.4278844795523753,0.8999680162242253,cheap
2010-05-18,1120.800048828125,33.54999923706055,-0.0142976317849977,0.0002044222746593,0.016854989458573,33.114598783625325,high,10,0.4354004534352214,1.0131482931827192,cheap
2010-05-19,1115.050048828125,35.31999969482422,-0.0051434688600155,2.6455271913950056e-05,0.0164449891476627,33.09792482310975,high,10,2.2220748717144687,1.0671363804102596,neutral
2010-05-20,1071.5899658203125,45.790000915527344,-0.0397557958377662,0.0015805233026941,0.0156692735838117,34.8811851194897,high,10,10.908815796037644,1.3127421203915,neutral
2010-05-21,1087.68994140625,40.099998474121094,0.0149126325857043,0.0002223866106362,0.0194256919068819,35.69238669872548,high,10,4.407611775395615,1.1234888496698094,neutral
2010-05-24,1073.6500244140625,38.31999969482422,-0.0129920463236877,0.0001687932676768,0.0185883883142503,25.467053981643065,high,10,12.852945713181153,1.504689145530759,neutral
2010-05-25,1074.030029296875,34.61000061035156,0.0003538747646525,1.2522734905790533e-07,0.0177533343386629,25.71369103667081,high,10,8.896309573680753,1.3459755956853314,neutral
2010-05-26,1067.949951171875,35.02000045776367,-0.0056770786936516,3.222922249391375e-05,0.0167423586698269,22.983359272297104,high,10,12.036641185466568,1.5237111356465145,neutral
2010-05-27,1103.06005859375,29.68000030517578,0.032347311768677,0.0010463485786599,0.0158687401210705,30.90499375703026,high,10,-1.2249934518544805,0.9603626047788533,cheap
2010-05-28,1089.4100341796875,32.06999969482422,-0.0124518923454058,0.0001550496229815,0.0179342734616367,30.233635781641063,high,10,1.8363639131831562,1.0607391028471098,neutral
2010-06-01,1070.7099609375,35.540000915527344,-0.0173143533245987,0.000299786831049,0.0171376502061461,30.744945338234608,high,10,4.795055577292736,1.1559624037233065,neutral
2010-06-02,1098.3800048828125,30.170000076293945,0.0255144281083426,0.0006509860416957,0.0174793647437969,34.054649699790765,high,10,-3.88464962349682,0.8859289507382397,cheap
2010-06-03,1102.8299560546875,29.459999084472656,0.0040431919834424,1.6347401414973233e-05,0.0181319752452113,34.13094119622478,high,10,-4.670942111752126,0.8631464018264817,cheap
2010-06-04,1064.8800048828125,35.47999954223633,-0.0350174420898311,0.0012262212505146,0.017237435146188,32.68045252048287,high,10,2.7995470217534546,1.0856642673475467,neutral
2010-06-07,1050.469970703125,36.56999969482422,-0.0136244661657156,0.0001856260783007,0.0199557852309972,32.01372608415053,high,10,4.556273610673692,1.1423225025008703,neutral
2010-06-08,1062.0,33.70000076293945,0.0109162676435189,0.0001191648992649,0.0196334835825383,32.273750316570634,high,10,1.4262504463688188,1.0441922749100692,cheap
2010-06-09,1055.68994140625,33.72999954223633,-0.005959396741888,3.551440952722545e-05,0.0188184069477318,32.35012690923481,high,10,1.3798726330015185,1.0426543190038495,cheap
2010-06-10,1086.8399658203125,30.56999969482422,0.0290798456661769,0.0008456374239686,0.0177743703903121,35.69290201763336,high,10,-5.122902322809139,0.8564727989817619,cheap
2010-06-11,1091.5999755859375,28.790000915527344,0.0043701157426175,1.9097911603873392e-05,0.0188374581763916,31.49455410777827,high,10,-2.704553192250927,0.9141263221890487,cheap
2010-06-14,1089.6300048828125,28.579999923706055,-0.0018062939317567,3.2626977679011628e-06,0.0178904111488592,30.861941664196458,high,10,-2.281941740490403,0.9260596833044459,cheap
2010-06-15,1115.22998046875,25.8700008392334,0.0232224505985004,0.0005392822117997,0.0168919428741901,31.193738512871377,high,10,-5.323737673637979,0.8293331313448928,cheap
2010-06-16,1114.6099853515625,25.920000076293945,-0.0005560893540954,3.0923536973826906e-07,0.0174106461115611,28.83236772431652,high,10,-2.912367648022574,0.8989896467792913,cheap
2010-06-17,1116.0400390625,25.049999237060547,0.0012821858123894,1.6440004574926758e-06,0.0164120130958788,28.79657911776986,high,10,-3.7465798807093122,0.8698949668505116,cheap
2010-06-18,1117.510009765625,23.950000762939453,0.0013162641384549,1.7325512821824363e-06,0.0154737014015598,20.620254075054586,high,10,3.3297466878848674,1.161479420950154,neutral
2010-06-21,1113.199951171875,24.8799991607666,-0.0038642979433988,1.4932798595356914e-05,0.014600050837862,18.66457777104841,high,10,6.215421389718191,1.3330062681278143,neutral
2010-06-22,1095.31005859375,27.049999237060547,-0.0162012250869894,0.0002624796943192,0.0138477219727958,21.353776804686667,high,10,5.6962224323738795,1.2667547986697927,neutral
2010-06-23,1092.0400390625,26.90999984741211,-0.0029899392610687,8.939736784880164e-06,0.0141616867473232,21.051374426376743,high,10,5.8586254210353665,1.2783013261924925,neutral
2010-06-24,1073.68994140625,29.739999771118164,-0.0169462832049512,0.0002871765144624,0.0134639875469663,17.74065635731603,high,10,11.999343413802134,1.676375392889776,neutral
2010-06-25,1076.760009765625,28.530000686645508,0.0028552819315454,8.152634908609693e-06,0.0137766480391514,17.62297661403337,high,10,10.907024072612138,1.6189092973049033,neutral
2010-06-28,1074.5699462890625,29.0,-0.0020360096106544,4.145335134677246e-06,0.0130166803691317,17.624950577295976,high,10,11.375049422704024,1.6453946848144403,neutral
2010-06-29,1041.239990234375,34.130001068115234,-0.0315082303422089,0.0009927685792976,0.0123119014912807,17.637631444419192,high,10,16.492369623696042,1.9350671418476926,expensive
2010-06-30,1030.7099609375,34.540000915527344,-0.0101644539733352,0.000103316124576,0.0155091181236852,17.332209548936355,high,10,17.20779136659099,1.9928215625368433,expensive
2010-07-01,1027.3699951171875,32.86000061035156,-0.0032457133092441,1.0534654885804368e-05,0.0152718355232389,16.80707779433251,high,10,16.052922816019052,1.9551287268648352,expensive
2010-07-02,1022.5800170898438,30.1200008392334,-0.0046732717543015,2.1839468889552296e-05,0.0144354761203225,16.10391868157109,high,10,14.016082157662307,1.8703522685880145,neutral
2010-07-06,1028.06005859375,29.649999618530273,0.0053447258874577,2.8566094812060788e-05,0.0137141007027611,17.508861966707155,high,10,12.141137651823119,1.6934281436971355,neutral
2010-07-07,1060.27001953125,26.84000015258789,0.0308500230082638,0.0009517239196104,0.0130370377119333,25.440232070688634,high,10,1.399768081899257,1.055021828339059,cheap
2010-07-08,1070.25,25.709999084472656,0.0093686549516578,8.777169560322351e-05,0.0157978411767768,26.220297891584774,high,10,-0.5102988071121182,0.9805380240444982,cheap
2010-07-09,1077.9599609375,24.979999542236328,0.0071780637666294,5.152459943779872e-05,0.0153631689973541,25.148657447535623,high,10,-0.1686579052992947,0.9932935622646599,cheap
2010-07-12,1078.75,24.43000030517578,0.0007326336059528,5.367520005714282e-07,0.0146075650143919,25.11310739609759,high,10,-0.6831070909218084,0.9727987827174284,cheap
2010-07-13,1095.3399658203125,24.559999465942383,0.015261822735573,0.000232923233212,0.0137894320931929,26.164085398098724,high,10,-1.604085932156341,0.9386913049797297,cheap
2010-07-14,1095.1700439453125,24.88999938964844,-0.0001551436647934,2.4069556725533043e-08,0.0138015561635517,18.586379159474316,high,10,6.3036202301741255,1.3391526760585257,neutral
2010-07-15,1096.47998046875,25.13999938964844,0.0011953885564136,1.4289538008046069e-06,0.0130411191415582,16.768656789040143,high,10,8.371342600608298,1.499225591287654,neutral
2010-07-16,1064.8800048828125,26.25,-0.0292429097007501,0.0008551477677662,0.0123297299985433,24.26540648395792,high,10,1.9845935160420787,1.0817869470826342,neutral
2010-07-19,1071.25,25.969999313354492,0.0059640695879085,3.5570126049416205e-05,0.0149525438732871,23.83536815519846,high,10,2.134631158156033,1.0895572975528165,neutral
2010-07-20,1083.47998046875,23.93000030517578,0.0113518741689927,0.0001288650471486,0.0141292343875538,24.073976883436305,high,10,-0.14397657826052424,0.9940194102969507,cheap
2010-07-21,1069.5899658203125,25.63999938964844,-0.0129026995822862,0.0001664796565107,0.0139964010865678,20.85021636697212,high,10,4.789783022676321,1.2297234205331125,neutral
2010-07-22,1093.6700439453125,24.6299991607666,0.0222636878224256,0.0004956717954544,0.0138006153499954,23.19413341894275,high,10,1.43586574182385,1.0619064190021072,neutral
2010-07-23,1102.6600341796875,23.469999313354492,0.0081864201843447,6.701747543464777e-05,0.0144497101038898,23.260589212533024,high,10,0.2094101008214686,1.0090027857380601,cheap
2010-07-26,1115.010009765625,22.729999542236328,0.0111379087167297,0.0001240530105822,0.0140708632596106,23.65178559315337,high,10,-0.9217860509170421,0.9610267881345974,cheap
2010-07-27,1113.8399658203125,23.190000534057617,-0.0010499083075197,1.1023074541990705e-06,0.0136699346098236,22.743050357087448,high,10,0.44695017697016937,1.0196521649450108,cheap
2010-07-28,1106.1300048828125,24.25,-0.0069460326382801,4.8247369412052665e-05,0.0129177467948724,23.147936527754048,high,10,1.102063472245952,1.047609577247829,cheap
2010-07-29,1101.530029296875,24.1299991607666,-0.0041672922205166,1.7366324451178522e-05,0.0124885628909823,23.291084633432177,high,10,0.8389145273344241,1.0360186973057597,cheap
2010-07-30,1101.5999755859375,23.5,6.349719619899018e-05,4.031893925133053e-09,0.0119339103098271,16.475582704146582,high,10,7.024417295853418,1.4263531932066664,neutral
2010-08-02,1125.8599853515625,22.010000228881836,0.0217835287811667,0.0004745221261599,0.0113003714918165,18.90267772366984,high,10,3.1073225052119966,1.164385308295291,neutral
2010-08-03,1120.4599609375,22.6299991607666,-0.0048078946413303,2.311585088213351e-05,0.0127016332549279,19.11503179850359,high,10,3.514967362263011,1.183884986397887,neutral
2010-08-04,1127.239990234375,22.209999084472656,0.006032878060028,3.6395617687167555e-05,0.0120498693993152,16.83250673740504,high,10,5.377492347067616,1.319470678429482,neutral
2010-08-05,1125.81005859375,22.100000381469727,-0.0012693298432147,1.6111982508755626e-06,0.0114666576782391,14.09512964143346,high,10,8.004870740036267,1.567917496587295,neutral
2010-08-06,1121.6400146484375,21.739999771118164,-0.0037109155663972,1.377089434092977e-05,0.0108683973188462,14.110190313211572,high,10,7.6298094579065925,1.540730442931212,neutral
2010-08-09,1127.7900390625,22.13999938964844,0.0054680871074055,2.9899976614174543e-05,0.0104164644369365,13.313649912620392,high,10,8.82634947702805,1.662954902296274,neutral
2010-08-10,1121.06005859375,22.3700008392334,-0.0059852816039276,3.58235958783143e-05,0.0100016631924889,13.763830166732411,high,10,8.606170672500987,1.6252744016925142,neutral
2010-08-11,1089.469970703125,25.38999938964844,-0.0285834059979615,0.0008170110984443,0.009672494930064,19.985419269047703,mid,10,5.404580120600738,1.270426156581616,neutral
2010-08-12,1083.6099853515625,25.729999542236328,-0.0053932664000713,2.9087322462139105e-05,0.0132239526870422,20.04033103761665,high,10,5.689668504619679,1.2839109041632049,neutral
2010-08-13,1079.25,26.239999771118164,-0.004031690712189,1.6254529998751352e-05,0.0127872002918796,20.048289925537137,high,10,6.191709845581027,1.3088397997324521,neutral
2010-08-16,1079.3800048828125,26.100000381469727,0.0001204512887115,1.4508512952264606e-08,0.0121372655767176,15.200847992582442,high,10,10.899152388887284,1.717009498036277,neutral
2010-08-17,1092.5400390625,24.329999923706055,0.0121184896013476,0.0001468577902179,0.0114894835137382,17.252661198265418,high,10,7.077338725440637,1.4102172206425865,neutral
2010-08-18,1094.1600341796875,24.59000015258789,0.0014816804859392,2.195377062413202e-06,0.0115208591854276,16.765051876729018,high,10,7.824948275858873,1.4667416679288903,neutral
2010-08-19,1075.6300048828125,26.440000534057617,-0.0170804358568971,0.0002917412890615,0.010940077125144,18.13646014488349,high,10,8.303540389174128,1.457836883429353,neutral
2010-08-20,1071.68994140625,25.489999771118164,-0.0036697539229193,1.3467093854781872e-05,0.0118586512630016,18.137011242941753,high,10,7.352988528176411,1.4054134625426733,neutral
2010-08-23,1067.3599853515625,25.65999984741211,-0.0040484907945532,1.6390277713582003e-05,0.0113914251561903,17.272956182619843,high,10,8.387043664792266,1.4855592508959967,neutral
2010-08-24,1051.8699951171875,27.459999084472656,-0.0146187683619912,0.0002137083884215,0.0108633115826275,17.873161787873247,high,10,9.586837296599409,1.5363817219572184,neutral
2010-08-25,1055.3299560546875,26.700000762939453,0.0032839446916381,1.0784292737738164e-05,0.0113826245014623,13.377522120401608,high,10,13.322478642537845,1.995885375679565,expensive
2010-08-26,1047.219970703125,27.3700008392334,-0.0077144665808924,5.9512994627705944e-05,0.0107981517491086,13.534692871461962,high,10,13.835307967771437,2.022210706897038,expensive
2010-08-27,1064.5899658203125,24.450000762939453,0.016450710403283,0.0002706258727726,0.0104753812055321,16.788269566525454,high,10,7.661731196413999,1.4563740870405677,neutral
2010-08-30,1048.9200439453125,27.209999084472656,-0.0148286111130857,0.0002198877075431,0.0110130842697585,18.04726687309043,high,10,9.162732211382227,1.507707470378488,neutral
2010-08-31,1049.3299560546875,26.049999237060547,0.0003907180884926,1.52660624675312e-07,0.0112307276475612,16.18564763601354,high,10,9.864351601047005,1.6094505343795162,neutral
2010-09-01,1080.2900390625,23.88999938964844,0.0290777363867501,0.0008455147533773,0.0106804665321966,23.21944971967272,high,10,0.6705496699757205,1.028878792480926,cheap
2010-09-02,1090.0999755859375,23.190000534057617,0.0090398529867345,8.171894202177393e-05,0.0137945744276137,21.906477988260832,high,10,1.2835225457967852,1.0585910042903564,neutral
2010-09-03,1104.510009765625,21.309999465942383,0.0131323937931609,0.0001724597667386,0.0135416798740071,22.44846517253825,high,10,-1.1384657065958663,0.9492853654873217,cheap
2010-09-07,1091.8399658203125,23.799999237060547,-0.0115374914127683,0.0001331137080997,0.0133281763825001,23.402916336337547,high,10,0.39708290072299945,1.016967240108723,cheap
2010-09-08,1098.8699951171875,23.25,0.0064180594909031,4.119148762877221e-05,0.0130829115912277,21.45429208757892,high,10,1.7957079124210793,1.0836992385994741,neutral
